swerik_person_id,diet,estate
i-V24KRbvVLtC2BtTHC8wN7v,Säätyvaltiopäivät-1863,priests
i-V2gvXzy4yVR37t4spVqk1w,porvoon-valtiopäivät,nobility
i-V4C4SLqoHKpdVigS9jN6JV,Säätyvaltiopäivät-1899,nobility
i-V4C4SLqoHKpdVigS9jN6JV,Säätyvaltiopäivät-1882,nobility
i-V4C4SLqoHKpdVigS9jN6JV,Säätyvaltiopäivät-1877,nobility
i-V6a5sMYUGVR1EQbk7LuVBj,Säätyvaltiopäivät-1885,nobility
i-V6a5sMYUGVR1EQbk7LuVBj,Säätyvaltiopäivät-1891,nobility
i-V6v31r5joHKS4WkUQfSh1v,Säätyvaltiopäivät-1888,priests
i-V6v31r5joHKS4WkUQfSh1v,Säätyvaltiopäivät-1891,priests
i-V6v31r5joHKS4WkUQfSh1v,Säätyvaltiopäivät-1894,priests
i-V6v31r5joHKS4WkUQfSh1v,Säätyvaltiopäivät-1897,priests
i-V6v31r5joHKS4WkUQfSh1v,Säätyvaltiopäivät-1899,priests
i-V6v31r5joHKS4WkUQfSh1v,Säätyvaltiopäivät-1900,priests
i-V6v31r5joHKS4WkUQfSh1v,Säätyvaltiopäivät-1904,priests
i-V83jHaR3m6wSP1r1K3RJJ5,Säätyvaltiopäivät-1867,nobility
i-V83jHaR3m6wSP1r1K3RJJ5,Säätyvaltiopäivät-1863,nobility
i-VA18phdeUhvnx26XSUNWwS,porvoon-valtiopäivät,nobility
i-VBL3djAMpwMaHec7e4MQ7J,Säätyvaltiopäivät-1882,burgers
i-VBL3djAMpwMaHec7e4MQ7J,Säätyvaltiopäivät-1877,burgers
i-VCpCJj71NdM9emY6TEMzXG,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-VD9ZzJneAntKWjMSaVZzUN,Säätyvaltiopäivät-1877,priests
i-VDpx7vFjSL3NsTqo3roC5x,Säätyvaltiopäivät-1863,nobility
i-VDpx7vFjSL3NsTqo3roC5x,Säätyvaltiopäivät-1877,nobility
i-VDpx7vFjSL3NsTqo3roC5x,Säätyvaltiopäivät-1867,nobility
i-VERhf75LTeyuyLzkXYFc3J,Säätyvaltiopäivät-1894,peasants
i-VERhf75LTeyuyLzkXYFc3J,Säätyvaltiopäivät-1897,peasants
i-VERhf75LTeyuyLzkXYFc3J,Säätyvaltiopäivät-1899,peasants
i-VFEu1HLKJix9SRhuJxAViZ,Säätyvaltiopäivät-1900,nobility
i-VFEu1HLKJix9SRhuJxAViZ,Säätyvaltiopäivät-1904,nobility
i-VFEu1HLKJix9SRhuJxAViZ,Säätyvaltiopäivät-1897,nobility
i-VFEu1HLKJix9SRhuJxAViZ,Säätyvaltiopäivät-1894,nobility
i-VFEu1HLKJix9SRhuJxAViZ,Säätyvaltiopäivät-1867,nobility
i-VFEu1HLKJix9SRhuJxAViZ,Säätyvaltiopäivät-1891,nobility
i-VFEu1HLKJix9SRhuJxAViZ,Säätyvaltiopäivät-1888,nobility
i-VFEu1HLKJix9SRhuJxAViZ,Säätyvaltiopäivät-1885,nobility
i-VFEu1HLKJix9SRhuJxAViZ,Säätyvaltiopäivät-1882,nobility
i-VFEu1HLKJix9SRhuJxAViZ,Säätyvaltiopäivät-1877,nobility
i-VGFz9DroijEWpEY772XNUv,Säätyvaltiopäivät-1863,priests
i-VGqPqFP6tmzxhZ9q5yFquP,porvoon-valtiopäivät,nobility
i-VHc9ZxmKrE7rcDAopm7C9X,Säätyvaltiopäivät-1900,burgers
i-VHc9ZxmKrE7rcDAopm7C9X,Säätyvaltiopäivät-1904,burgers
i-VJd1sRkEvmJaYFDuVLDdQx,Säätyvaltiopäivät-1904,nobility
i-VKbGtZyZXWpUPkoMXnexMm,Säätyvaltiopäivät-1904,peasants
i-VKbGtZyZXWpUPkoMXnexMm,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-VL6tEmBdFX6K3RRRFJKTbB,Säätyvaltiopäivät-1900,nobility
i-VMiu46ZbZQFSbhRZC35nUJ,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-VN2FCbotgRvTpDEDEy7Djt,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-VN2FCbotgRvTpDEDEy7Djt,Säätyvaltiopäivät-1904,nobility
i-VN2FCbotgRvTpDEDEy7Djt,Säätyvaltiopäivät-1891,nobility
i-VPZ98NQpXxvA33auBBTxBC,Säätyvaltiopäivät-1894,priests
i-VPZ98NQpXxvA33auBBTxBC,Säätyvaltiopäivät-1888,priests
i-VPZ98NQpXxvA33auBBTxBC,Säätyvaltiopäivät-1891,priests
i-VPkGALknWhkvyLEqpQP32A,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-VRBKtqgHmrBZBsBfH5E1d7,porvoon-valtiopäivät,nobility
i-VSjkKAAk1uTMFyXiJQ65Ef,Säätyvaltiopäivät-1863,nobility
i-VT8ViKQJT6VrXwypXJkshs,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-VTKTKJy5YhuQPiyvf9Mvh3,Säätyvaltiopäivät-1899,peasants
i-VTKTKJy5YhuQPiyvf9Mvh3,Säätyvaltiopäivät-1904,peasants
i-VTKTKJy5YhuQPiyvf9Mvh3,Säätyvaltiopäivät-1897,peasants
i-VTKTKJy5YhuQPiyvf9Mvh3,Säätyvaltiopäivät-1894,peasants
i-VTKTKJy5YhuQPiyvf9Mvh3,Säätyvaltiopäivät-1891,peasants
i-VTKTKJy5YhuQPiyvf9Mvh3,Säätyvaltiopäivät-1900,peasants
i-VTKTKJy5YhuQPiyvf9Mvh3,Säätyvaltiopäivät-1888,peasants
i-VTKTKJy5YhuQPiyvf9Mvh3,Säätyvaltiopäivät-1885,peasants
i-VUMq2T9TJQkqeXhFKWWYC2,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-VUPS4htBc7spKyCvDEph4z,Säätyvaltiopäivät-1897,burgers
i-VUPS4htBc7spKyCvDEph4z,Säätyvaltiopäivät-1899,burgers
i-VUPS4htBc7spKyCvDEph4z,Säätyvaltiopäivät-1900,burgers
i-VUPS4htBc7spKyCvDEph4z,Säätyvaltiopäivät-1904,burgers
i-VUPS4htBc7spKyCvDEph4z,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-VZBCP48WcB68XodCJB2hkH,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-VbQi5D8Ho9a1gwVtHWXrrt,Säätyvaltiopäivät-1867,nobility
i-VbQi5D8Ho9a1gwVtHWXrrt,Säätyvaltiopäivät-1863,nobility
i-VbQi5D8Ho9a1gwVtHWXrrt,Säätyvaltiopäivät-1877,nobility
i-VbijbarJj8Cbtn5pJgYV5x,Säätyvaltiopäivät-1877,burgers
i-Vc7wHXXgr84Kd9xt5RJJfQ,Säätyvaltiopäivät-1897,priests
i-Vc7wHXXgr84Kd9xt5RJJfQ,Säätyvaltiopäivät-1899,priests
i-Vc7wHXXgr84Kd9xt5RJJfQ,Säätyvaltiopäivät-1900,priests
i-Vc7wHXXgr84Kd9xt5RJJfQ,Säätyvaltiopäivät-1904,priests
i-VdydETaWU2BpZVHpNTDKnE,Säätyvaltiopäivät-1877,peasants
i-VeJcY7HKzWYk4AsDj8GPyn,Säätyvaltiopäivät-1877,priests
i-VethMAkStv2TxN6zR2A8eZ,Säätyvaltiopäivät-1877,peasants
i-VethMAkStv2TxN6zR2A8eZ,Säätyvaltiopäivät-1867,peasants
i-VgXbiJ1DeKP1NgamtWyuHV,Säätyvaltiopäivät-1900,peasants
i-VgXbiJ1DeKP1NgamtWyuHV,Säätyvaltiopäivät-1899,peasants
i-Vh1dqy2xKpjHzkQPmypXH2,Säätyvaltiopäivät-1900,peasants
i-Vh1dqy2xKpjHzkQPmypXH2,Säätyvaltiopäivät-1897,peasants
i-Vh1dqy2xKpjHzkQPmypXH2,Säätyvaltiopäivät-1899,peasants
i-VhermKHM28DnXffrtUcaPR,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-VhqCtxytxwuCQMhjHGTkar,porvoon-valtiopäivät,burgers
i-VjoMm7nnMwaZ8DuJw2CtUT,Säätyvaltiopäivät-1894,nobility
i-VjoMm7nnMwaZ8DuJw2CtUT,Säätyvaltiopäivät-1891,nobility
i-VjoMm7nnMwaZ8DuJw2CtUT,Säätyvaltiopäivät-1900,nobility
i-VjoMm7nnMwaZ8DuJw2CtUT,Säätyvaltiopäivät-1904,nobility
i-VjoMm7nnMwaZ8DuJw2CtUT,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-VktczYTWMxgfGa6SKm38YK,Säätyvaltiopäivät-1863,nobility
i-VkuiHGgLJdSKNMjCERptXT,Säätyvaltiopäivät-1899,burgers
i-VkuiHGgLJdSKNMjCERptXT,Säätyvaltiopäivät-1894,burgers
i-VnH4zjf69L3FmLnnG2A94f,Säätyvaltiopäivät-1877,peasants
i-VnH4zjf69L3FmLnnG2A94f,Säätyvaltiopäivät-1882,burgers
i-VnH4zjf69L3FmLnnG2A94f,Säätyvaltiopäivät-1894,burgers
i-VnH4zjf69L3FmLnnG2A94f,Säätyvaltiopäivät-1899,burgers
i-VprBVce4soGLYgngLSjo1p,Säätyvaltiopäivät-1899,peasants
i-VprBVce4soGLYgngLSjo1p,Säätyvaltiopäivät-1900,peasants
i-VprBVce4soGLYgngLSjo1p,Säätyvaltiopäivät-1904,peasants
i-VprBVce4soGLYgngLSjo1p,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-Vquuv2Q1nBy3xPM3DXsFHJ,Säätyvaltiopäivät-1882,burgers
i-Vquuv2Q1nBy3xPM3DXsFHJ,Säätyvaltiopäivät-1897,burgers
i-Vquuv2Q1nBy3xPM3DXsFHJ,Säätyvaltiopäivät-1899,burgers
i-Vquuv2Q1nBy3xPM3DXsFHJ,Säätyvaltiopäivät-1900,burgers
i-VrYVhWgWmsDTenThaELYuL,Säätyvaltiopäivät-1904,priests
i-VrYVhWgWmsDTenThaELYuL,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-Vs4QzRgBgAecAXeabLq3Sy,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-Vta7BDiM8BB6Zkf1iBczRE,Säätyvaltiopäivät-1867,priests
i-Vta7BDiM8BB6Zkf1iBczRE,Säätyvaltiopäivät-1877,priests
i-VuFXik3an1WSAwvRAZq3C7,Säätyvaltiopäivät-1888,nobility
i-VuFXik3an1WSAwvRAZq3C7,Säätyvaltiopäivät-1885,nobility
i-VuFXik3an1WSAwvRAZq3C7,Säätyvaltiopäivät-1882,nobility
i-VuFXik3an1WSAwvRAZq3C7,Säätyvaltiopäivät-1877,nobility
i-VuLqeb3wtSmZj2UyzG5TGX,Säätyvaltiopäivät-1867,nobility
i-VuLqeb3wtSmZj2UyzG5TGX,Säätyvaltiopäivät-1877,nobility
i-VuLqeb3wtSmZj2UyzG5TGX,Säätyvaltiopäivät-1882,nobility
i-VufcVdAFzHbWaez389tPVQ,Säätyvaltiopäivät-1897,peasants
i-VufcVdAFzHbWaez389tPVQ,Säätyvaltiopäivät-1891,peasants
i-VwHReWhJrcC7zhFiznhRg5,Säätyvaltiopäivät-1904,peasants
i-VwHReWhJrcC7zhFiznhRg5,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-VwibmpSUHRf18jjByiX717,Säätyvaltiopäivät-1882,priests
i-VyRQHiuU325bocyuNaMNwp,Säätyvaltiopäivät-1882,burgers
i-VyRQHiuU325bocyuNaMNwp,Säätyvaltiopäivät-1888,burgers
i-VzA3Y3NQhrZkNndvb42d9,Säätyvaltiopäivät-1904,peasants
i-VzA3Y3NQhrZkNndvb42d9,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-VzdTpoMPYaepy5MGETH3Sz,Säätyvaltiopäivät-1863,nobility
i-Vzv6jbLwXadCgi56dVyMEE,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-W2pfNtUzJWuFavRakcdU7X,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-W2pfNtUzJWuFavRakcdU7X,Säätyvaltiopäivät-1894,nobility
i-W2pfNtUzJWuFavRakcdU7X,Säätyvaltiopäivät-1900,nobility
i-W2pfNtUzJWuFavRakcdU7X,Säätyvaltiopäivät-1899,nobility
i-W4ibMT8ydrvyppRBYphuZ,Säätyvaltiopäivät-1885,peasants
i-W4ibMT8ydrvyppRBYphuZ,Säätyvaltiopäivät-1877,peasants
i-W6Nd2mXWGmeP1J6mr9WBfx,Säätyvaltiopäivät-1863,burgers
i-W6pUWxkMs3AK6Keb3vy9Bi,porvoon-valtiopäivät,burgers
i-W8Db684k5G37wqhA7J42ay,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-W8Db684k5G37wqhA7J42ay,Säätyvaltiopäivät-1882,nobility
i-W8Db684k5G37wqhA7J42ay,Säätyvaltiopäivät-1900,nobility
i-W94aUY8NPZQ7m8XGzCsgvN,Säätyvaltiopäivät-1900,peasants
i-W94aUY8NPZQ7m8XGzCsgvN,Säätyvaltiopäivät-1897,peasants
i-W97admngEZmB9PfMzhcTXo,Säätyvaltiopäivät-1899,nobility
i-W9WfZerRzSkwj8v7EYcDVd,Säätyvaltiopäivät-1899,nobility
i-W9tJUpUq8nWxoZLkPDM5da,Säätyvaltiopäivät-1863,nobility
i-WBMomudNy8B9hzNBygMzwC,Säätyvaltiopäivät-1888,nobility
i-WCzaY3RxHpZPCCrEhQE6FZ,Säätyvaltiopäivät-1897,peasants
i-WCzaY3RxHpZPCCrEhQE6FZ,Säätyvaltiopäivät-1888,peasants
i-WCzaY3RxHpZPCCrEhQE6FZ,Säätyvaltiopäivät-1899,peasants
i-WCzaY3RxHpZPCCrEhQE6FZ,Säätyvaltiopäivät-1904,peasants
i-WCzaY3RxHpZPCCrEhQE6FZ,Säätyvaltiopäivät-1900,peasants
i-WCzaY3RxHpZPCCrEhQE6FZ,Säätyvaltiopäivät-1885,peasants
i-WCzaY3RxHpZPCCrEhQE6FZ,Säätyvaltiopäivät-1894,peasants
i-WDfrjo9XSDsQ5CApS6Kfxb,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-WDfrjo9XSDsQ5CApS6Kfxb,Säätyvaltiopäivät-1904,nobility
i-WDfrjo9XSDsQ5CApS6Kfxb,Säätyvaltiopäivät-1900,nobility
i-WDz4vEw2eWZxfr4fnr3ev8,Säätyvaltiopäivät-1904,nobility
i-WDz4vEw2eWZxfr4fnr3ev8,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-WDz4vEw2eWZxfr4fnr3ev8,Säätyvaltiopäivät-1899,nobility
i-WDzfUFdb8g6zrgyW2rE1KR,Säätyvaltiopäivät-1863,nobility
i-WDzfUFdb8g6zrgyW2rE1KR,Säätyvaltiopäivät-1877,nobility
i-WDzfUFdb8g6zrgyW2rE1KR,Säätyvaltiopäivät-1867,nobility
i-WEZivZLhRSkR9TTeHZq7E2,Säätyvaltiopäivät-1877,peasants
i-WEteKry32GJE2GnMiyXxih,Säätyvaltiopäivät-1891,burgers
i-WEteKry32GJE2GnMiyXxih,Säätyvaltiopäivät-1894,burgers
i-WEteKry32GJE2GnMiyXxih,Säätyvaltiopäivät-1897,burgers
i-WEteKry32GJE2GnMiyXxih,Säätyvaltiopäivät-1899,burgers
i-WEteKry32GJE2GnMiyXxih,Säätyvaltiopäivät-1900,burgers
i-WF8BWGJBsroMfDPtmAkEZt,Säätyvaltiopäivät-1867,nobility
i-WF8BWGJBsroMfDPtmAkEZt,Säätyvaltiopäivät-1877,nobility
i-WF8BWGJBsroMfDPtmAkEZt,Säätyvaltiopäivät-1882,nobility
i-WF8BWGJBsroMfDPtmAkEZt,Säätyvaltiopäivät-1885,nobility
i-WF8BWGJBsroMfDPtmAkEZt,Säätyvaltiopäivät-1888,nobility
i-WF8BWGJBsroMfDPtmAkEZt,Säätyvaltiopäivät-1894,nobility
i-WF8BWGJBsroMfDPtmAkEZt,Säätyvaltiopäivät-1863,nobility
i-WF8BWGJBsroMfDPtmAkEZt,Säätyvaltiopäivät-1891,nobility
i-WGFFutszVVq2r6eHmqYcyB,Säätyvaltiopäivät-1863,nobility
i-WGy8Gw4oVSFx1b6GQHaCUq,Säätyvaltiopäivät-1863,nobility
i-WHeNLun3hZkxgSCF9XBKKL,Säätyvaltiopäivät-1894,burgers
i-WHeNLun3hZkxgSCF9XBKKL,Säätyvaltiopäivät-1897,burgers
i-WHeNLun3hZkxgSCF9XBKKL,Säätyvaltiopäivät-1904,burgers
i-WJyvVSfmgdVMjZNnsdy3tG,porvoon-valtiopäivät,nobility
i-WKYZS9w7YwXk2iBPTNxqW8,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-WMa3i1Fida5Xz9rbdPwSCY,Säätyvaltiopäivät-1891,nobility
i-WMa3i1Fida5Xz9rbdPwSCY,Säätyvaltiopäivät-1867,nobility
i-WMa3i1Fida5Xz9rbdPwSCY,Säätyvaltiopäivät-1885,nobility
i-WMa3i1Fida5Xz9rbdPwSCY,Säätyvaltiopäivät-1888,nobility
i-WMa3i1Fida5Xz9rbdPwSCY,Säätyvaltiopäivät-1877,nobility
i-WMa3i1Fida5Xz9rbdPwSCY,Säätyvaltiopäivät-1894,nobility
i-WMa3i1Fida5Xz9rbdPwSCY,Säätyvaltiopäivät-1897,nobility
i-WP95ziWCZ9e7snckaW2g4Y,Säätyvaltiopäivät-1888,nobility
i-WSpBHvAdJZSHPeYBmp446w,Säätyvaltiopäivät-1904,nobility
i-WSpBHvAdJZSHPeYBmp446w,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-WSyB6pTTNa91z1Kf4EmD6X,Säätyvaltiopäivät-1891,nobility
i-WTPJdE9dsMppVoEfCh64m2,Säätyvaltiopäivät-1897,nobility
i-WTPJdE9dsMppVoEfCh64m2,Säätyvaltiopäivät-1894,nobility
i-WTPJdE9dsMppVoEfCh64m2,Säätyvaltiopäivät-1891,nobility
i-WTPJdE9dsMppVoEfCh64m2,Säätyvaltiopäivät-1888,nobility
i-WTPJdE9dsMppVoEfCh64m2,Säätyvaltiopäivät-1885,nobility
i-WTPJdE9dsMppVoEfCh64m2,Säätyvaltiopäivät-1899,nobility
i-WTPJdE9dsMppVoEfCh64m2,Säätyvaltiopäivät-1882,nobility
i-WU1bZzJFp2hYGt3zanqwPH,porvoon-valtiopäivät,nobility
i-WVKwwkZcuPEpz3Brz94buW,Säätyvaltiopäivät-1877,peasants
i-WVXdqsXffbuVYsgyHLau3U,Säätyvaltiopäivät-1877,priests
i-WVXdqsXffbuVYsgyHLau3U,Säätyvaltiopäivät-1882,priests
i-WVXdqsXffbuVYsgyHLau3U,Säätyvaltiopäivät-1885,priests
i-WVXdqsXffbuVYsgyHLau3U,Säätyvaltiopäivät-1888,priests
i-WXLLFK1W2bbmPmonvvGKY8,Säätyvaltiopäivät-1863,priests
i-WXevWjzNj6QC87KLVY3her,Säätyvaltiopäivät-1863,nobility
i-WZrjaFeP6M4ENU12xLztDg,Säätyvaltiopäivät-1877,priests
i-WZrjaFeP6M4ENU12xLztDg,Säätyvaltiopäivät-1882,priests
i-WZrjaFeP6M4ENU12xLztDg,Säätyvaltiopäivät-1885,priests
i-WZrjaFeP6M4ENU12xLztDg,Säätyvaltiopäivät-1888,priests
i-WZrjaFeP6M4ENU12xLztDg,Säätyvaltiopäivät-1894,priests
i-WZrjaFeP6M4ENU12xLztDg,Säätyvaltiopäivät-1899,priests
i-WZrjaFeP6M4ENU12xLztDg,Säätyvaltiopäivät-1891,priests
i-WaH1WaJMCBdN1Bjkr3fv3n,Säätyvaltiopäivät-1900,nobility
i-WaH1WaJMCBdN1Bjkr3fv3n,Säätyvaltiopäivät-1897,nobility
i-WaH1WaJMCBdN1Bjkr3fv3n,Säätyvaltiopäivät-1899,nobility
i-WaH1WaJMCBdN1Bjkr3fv3n,Säätyvaltiopäivät-1904,nobility
i-Wc94mfKvFCXNZujj6r2PaP,Säätyvaltiopäivät-1867,burgers
i-Wcky67Qf2rGc89qYWAKwSZ,Säätyvaltiopäivät-1882,peasants
i-WdzgZrDyFkeshj849nXyrU,Säätyvaltiopäivät-1897,nobility
i-WdzgZrDyFkeshj849nXyrU,Säätyvaltiopäivät-1899,nobility
i-WdzgZrDyFkeshj849nXyrU,Säätyvaltiopäivät-1904,nobility
i-WfUQPfBkC1vMdzuPBj75qe,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-WfaPXmrfKy2M88t7q4ZBr6,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-Wfy38pQM86JQxSkMjXDHU1,Säätyvaltiopäivät-1894,nobility
i-WgDPTcF2uez6JDVfYnxVob,Säätyvaltiopäivät-1863,nobility
i-WgDPTcF2uez6JDVfYnxVob,Säätyvaltiopäivät-1877,nobility
i-WgDPTcF2uez6JDVfYnxVob,Säätyvaltiopäivät-1867,nobility
i-WjNrP4V2Q7sQnyWHLYvkVn,Säätyvaltiopäivät-1888,peasants
i-WjNrP4V2Q7sQnyWHLYvkVn,Säätyvaltiopäivät-1897,peasants
i-WjNrP4V2Q7sQnyWHLYvkVn,Säätyvaltiopäivät-1899,peasants
i-Wjj5ppkYCuFJumysgbMA3b,Säätyvaltiopäivät-1867,peasants
i-WjuDQ8j1vsSw67QvPoaiQn,Säätyvaltiopäivät-1904,burgers
i-WjuDQ8j1vsSw67QvPoaiQn,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-Wk2CGMXF9NZnSdq26M5ZN9,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-WkhLF7apn5pbUJ4sLuNjnS,Säätyvaltiopäivät-1899,nobility
i-Wm7PMNz5UBwoc7LvenHUrr,Säätyvaltiopäivät-1877,peasants
i-Wm7PMNz5UBwoc7LvenHUrr,Säätyvaltiopäivät-1863,peasants
i-Wm7PMNz5UBwoc7LvenHUrr,Säätyvaltiopäivät-1867,peasants
i-WmCgR2ofpyD2aLZYfNf7f7,Säätyvaltiopäivät-1894,priests
i-Wmc4io5AhKpixJuNytdtVe,Säätyvaltiopäivät-1899,peasants
i-Wmc4io5AhKpixJuNytdtVe,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-Wmc4io5AhKpixJuNytdtVe,Säätyvaltiopäivät-1904,peasants
i-Wmc4io5AhKpixJuNytdtVe,Säätyvaltiopäivät-1900,peasants
i-Wo1jXQwtCLaoqebdZA4xi6,Säätyvaltiopäivät-1867,nobility
i-Wo1jXQwtCLaoqebdZA4xi6,Säätyvaltiopäivät-1863,nobility
i-WqCwSrRYdPbFEUgRi8a3PH,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-WqgsxWePjro1Bvm87VExid,Säätyvaltiopäivät-1904,peasants
i-WqgsxWePjro1Bvm87VExid,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-Wsd1nrWEpNDoxuvqvTmVJb,Säätyvaltiopäivät-1882,peasants
i-Wsd1nrWEpNDoxuvqvTmVJb,Säätyvaltiopäivät-1885,peasants
i-Wsd1nrWEpNDoxuvqvTmVJb,Säätyvaltiopäivät-1888,peasants
i-Wsd1nrWEpNDoxuvqvTmVJb,Säätyvaltiopäivät-1891,peasants
i-Wsd1nrWEpNDoxuvqvTmVJb,Säätyvaltiopäivät-1897,peasants
i-WtbprdVHLEQzfY1r3J5vvD,Säätyvaltiopäivät-1891,burgers
i-WtbprdVHLEQzfY1r3J5vvD,Säätyvaltiopäivät-1894,burgers
i-WtbprdVHLEQzfY1r3J5vvD,Säätyvaltiopäivät-1897,burgers
i-WtbprdVHLEQzfY1r3J5vvD,Säätyvaltiopäivät-1899,burgers
i-WtbprdVHLEQzfY1r3J5vvD,Säätyvaltiopäivät-1888,burgers
i-WtbprdVHLEQzfY1r3J5vvD,Säätyvaltiopäivät-1885,burgers
i-WtiFTQjstvy78fAdBcCLFT,Säätyvaltiopäivät-1882,nobility
i-WvyDUpkmCVdzKarM1fgrCN,Säätyvaltiopäivät-1897,burgers
i-WvyDUpkmCVdzKarM1fgrCN,Säätyvaltiopäivät-1899,burgers
i-WvyDUpkmCVdzKarM1fgrCN,Säätyvaltiopäivät-1900,burgers
i-WxkgwPxqMpjFtfmAZTrx6L,Säätyvaltiopäivät-1867,nobility
i-WxkgwPxqMpjFtfmAZTrx6L,Säätyvaltiopäivät-1863,nobility
i-WyWDwtFVYiUTfBNGyKxSTL,Säätyvaltiopäivät-1882,peasants
i-Wz72rDtteZJjjXbMTzBAUr,Säätyvaltiopäivät-1894,nobility
i-Wz72rDtteZJjjXbMTzBAUr,Säätyvaltiopäivät-1885,nobility
i-Wz72rDtteZJjjXbMTzBAUr,Säätyvaltiopäivät-1899,nobility
i-Wz72rDtteZJjjXbMTzBAUr,Säätyvaltiopäivät-1900,nobility
i-Wz72rDtteZJjjXbMTzBAUr,Säätyvaltiopäivät-1897,nobility
i-Wz72rDtteZJjjXbMTzBAUr,Säätyvaltiopäivät-1904,nobility
i-WzGDNnRe7z1ZDfiCvTwhVz,Säätyvaltiopäivät-1867,nobility
i-WzGDNnRe7z1ZDfiCvTwhVz,Säätyvaltiopäivät-1863,nobility
i-X1exK7m1EkUm3uWpKK6nBG,Säätyvaltiopäivät-1897,nobility
i-X1exK7m1EkUm3uWpKK6nBG,Säätyvaltiopäivät-1891,nobility
i-X1nJ4shXTnndLogA9D39Dh,Säätyvaltiopäivät-1877,peasants
i-X2qn6TAe9gTfibhdeaJgEc,Säätyvaltiopäivät-1867,nobility
i-X2qn6TAe9gTfibhdeaJgEc,Säätyvaltiopäivät-1863,nobility
i-X34Zne89V23zWXu6gQymw6,Säätyvaltiopäivät-1882,burgers
i-X34Zne89V23zWXu6gQymw6,Säätyvaltiopäivät-1877,burgers
i-X34gja94d5HVzrAjCKC3Ve,Säätyvaltiopäivät-1867,nobility
i-X34gja94d5HVzrAjCKC3Ve,Säätyvaltiopäivät-1877,nobility
i-X5W1rrN1xx2w7oSS9xukaA,Säätyvaltiopäivät-1882,peasants
i-X9BEgeY2cHDN4Ry1iBZd3W,porvoon-valtiopäivät,nobility
i-X9eEjh4Va2BNBd1gCaYmjx,Säätyvaltiopäivät-1877,peasants
i-XAhPHpjCL41PGZ85XdBSmS,Säätyvaltiopäivät-1900,nobility
i-XAhPHpjCL41PGZ85XdBSmS,Säätyvaltiopäivät-1904,nobility
i-XAhPHpjCL41PGZ85XdBSmS,Säätyvaltiopäivät-1894,nobility
i-XAhPHpjCL41PGZ85XdBSmS,Säätyvaltiopäivät-1899,nobility
i-XAhPHpjCL41PGZ85XdBSmS,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-XAhPHpjCL41PGZ85XdBSmS,Säätyvaltiopäivät-1897,nobility
i-XAhPHpjCL41PGZ85XdBSmS,Säätyvaltiopäivät-1888,nobility
i-XAhPHpjCL41PGZ85XdBSmS,Säätyvaltiopäivät-1882,nobility
i-XAhPHpjCL41PGZ85XdBSmS,Säätyvaltiopäivät-1885,nobility
i-XBaXvYuZryRzUve3CsdBVd,Säätyvaltiopäivät-1897,nobility
i-XBaXvYuZryRzUve3CsdBVd,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-XBaXvYuZryRzUve3CsdBVd,Säätyvaltiopäivät-1904,nobility
i-XCD42yBHNtQaD6vrHPaNvi,Säätyvaltiopäivät-1863,nobility
i-XDB8RGNdQBznykTAvXXYNU,Säätyvaltiopäivät-1888,nobility
i-XECbcSYaNcvb5x7iyCcZ7N,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-XFG5NboAzDmbDVSakg6Foh,Säätyvaltiopäivät-1899,nobility
i-XFSBcMLXvFzb27PDUYFm4d,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-XFSBcMLXvFzb27PDUYFm4d,Säätyvaltiopäivät-1885,nobility
i-XFSBcMLXvFzb27PDUYFm4d,Säätyvaltiopäivät-1904,nobility
