person_id,wiki_id,name,is_primary
i-SJiwEStodzYuHjM8tq7Dmg,Q107323184,Fredrik Christoffer Tawast,false
i-UUyeSq5XfWnP8CiHSxbY85,Q107323185,John Axel Henrik Wahren,true
i-UUyeSq5XfWnP8CiHSxbY85,Q107323185,Johan Axel Henrik Wahren,false
i-DMkWg2gYcX75t4EbByUoqv,Q107323187,Rabbe Wladimir Wrede,true
i-DMkWg2gYcX75t4EbByUoqv,Q107323187,Rabbe Vladimir Wrede,false
i-DMkWg2gYcX75t4EbByUoqv,Q107323187,Rabbe Vladimir Wrede af Elimä,false
i-LDGNo6A9qwe5v3RvKjqA32,Q107337643,Ivan Alexander Aminoff,true
i-LDGNo6A9qwe5v3RvKjqA32,Q107337643,Иван Александрович Аминов,false
,Q107337647,Edvard Bergenheim,true
i-PymBN8Lia6PetBUJoeuz2t,Q107337649,Georg Mauritz von Essen,true
i-WTPJdE9dsMppVoEfCh64m2,Q107337650,Carl Theodor von Frenckell,true
i-Ch447cysQKzmWCS8pD5SXN,Q107337677,Johan Wladimir Furuhjelm,true
i-V4C4SLqoHKpdVigS9jN6JV,Q107337678,Robert Reinhold August Hedenberg,true
i-BVXDm1b3RxFthPv2nGio2h,Q107337682,Knut Johan Robert Lagus,true
i-BVXDm1b3RxFthPv2nGio2h,Q107337682,Robert Lagus,false
i-GoJDCrdgd2qZy1f7rkMH7N,Q107337685,Herman Maximilian Molander,true
i-GoJDCrdgd2qZy1f7rkMH7N,Q107337685,Max Molander,false
i-5RucDd1MZYJPEREpx2wcm7,Q107337689,Carl von Schoultz,true
i-5RucDd1MZYJPEREpx2wcm7,Q107337689,Karl von Schoultz,false
i-XFG5NboAzDmbDVSakg6Foh,Q107337690,Knut Albert Segerstråle,true
i-XFG5NboAzDmbDVSakg6Foh,Q107337690,Albert Segerstråle,false
i-XFG5NboAzDmbDVSakg6Foh,Q107337690,Кнут Альберт Сегерштроле,false
i-TvLg6gRhrHwFWkKK9i4FYA,Q107400151,Torsten Johan Aminoff,true
i-LgZQWS4zG1x9kqYzpyaYDt,Q107400155,Alexander Sebastian Ehrnrooth,true
i-JRuabJufBV6PK6Ww9smaZ3,Q107400157,Lars Magnus Vladimir Glansenstierna,true
i-Gvbqi1rEyeoC3MYzScNFvG,Q107400160,Robert Johan Gustaf Gripenberg,true
i-WMa3i1Fida5Xz9rbdPwSCY,Q107400164,Mauritz Fridolf Hisinger,true
i-4w4SCjpMTsS82yHL1Xu8jJ,Q107405251,Armas Gideon Järnefelt,true
i-DowNYFPp5EFuyJj5pim8KZ,Q107405255,Fredrik Wilhelm Hugo von Qvanten,true
,Q107405257,Claes Samuel Segerstråle,true
,Q107405257,Клас Самуэль Сегерштроле,false
,Q107405259,Wilhelm Thesleff,true
i-G7hzwEaQa2dTy17bhDocu2,Q107439749,Carl Eugen Armfelt,true
i-G7hzwEaQa2dTy17bhDocu2,Q107439749,Carl Eugene Armfelt,false
i-TYnYVTeZurrqCheXFbt4rb,Q107738924,Alexander von Knorring,true
i-TYnYVTeZurrqCheXFbt4rb,Q107738924,Alexander Vilhelm von Knorring,false
,Q107738931,Adolf Theodor Rosenbröijer,true
i-8MwNLaJBXu8nAdT6Gqr8nk,Q107738934,Johan Henrik von Schrowe,true
i-Lyo8fpiixdh58SbJEgfmjR,Q107738938,Fredrik Magnus Stackelberg,true
i-USB6cv2Fm7N5MmQfNLSvT5,Q107750220,Adolf Kasimir Aminoff,true
i-USB6cv2Fm7N5MmQfNLSvT5,Q107750220,Adolf Casimir Aminoff,false
i-USB6cv2Fm7N5MmQfNLSvT5,Q107750220,"Аминов, Казимир Александрович",false
i-USB6cv2Fm7N5MmQfNLSvT5,Q107750220,Казимир Александрович Аминов,false
i-ByV3q8UYJxZUcqKajsXRpC,Q107750236,Mauritz Wladimir Armfelt,true
i-ByV3q8UYJxZUcqKajsXRpC,Q107750236,Mauritz Vladimir Armfelt,false
i-ByV3q8UYJxZUcqKajsXRpC,Q107750236,Mauritz Wilhelm Armfelt,false
i-ByV3q8UYJxZUcqKajsXRpC,Q107750236,"Армфельт, Владимир Александрович",false
i-ByV3q8UYJxZUcqKajsXRpC,Q107750236,Владимир Александрович Армфельт,false
i-QcNomwuvdVFymGu4tEokDW,Q107750239,Adolf Edvin Arppe,true
i-NKUVrN6kypayREU1YSXp1x,Q107750242,Knut Adolf Boije af Gennäs,true
i-NKUVrN6kypayREU1YSXp1x,Q107750242,Константин Адольфович Бойе,false
i-EcTftrF95cFGy5fyqKnWGy,Q107750248,Pehr Ivar Ekbom,true
i-FJYWThSR2FXXQsLLsRCnTT,Q107750261,Alexander Rokassowskij,true
i-raJP4KVhfRny4UGkxwDu4,Q107750271,Alexander von Etter,true
i-raJP4KVhfRny4UGkxwDu4,Q107750271,"Эттер, Александр Севастьянович",false
i-C1erW2VL4DDDK4tT3v1qWW,Q107750283,Fredrik Frithiof Maximilian Gottlieb von Zansen,true
i-C1erW2VL4DDDK4tT3v1qWW,Q107750283,Max von Zansen,false
i-688qkpJ11dghzcz2Rj1Pdy,Q107751309,Edvard Robert Standertskjöld,true
i-688qkpJ11dghzcz2Rj1Pdy,Q107751309,Эдвард Роберт Стандершельд,false
i-EHRMnkSVAPak3672NPWQUt,Q107797659,Alexander Eugen Spåre,true
i-EHRMnkSVAPak3672NPWQUt,Q107797659,Alexander Eugén Spåre,false
i-6fQyo3ybLpsQGfLE4vh9wB,Q107797664,Alexis Fredrik Stewen-Steinheil,true
i-6fQyo3ybLpsQGfLE4vh9wB,Q107797664,Alexis Fredrik Steven-Steinheil,false
i-JQBLQvmLyE7C7HqEFYRN2A,Q107797669,Gustaf Mauritz von Essen,true
i-G3GyWSwuFaxKNReYYXx1r5,Q107797702,Oskar Adolf Järnefelt,true
i-G3GyWSwuFaxKNReYYXx1r5,Q107797702,Oscar Adolph Järnefelt,false
i-9WxSZn2XaTPYpzCwu6SqF4,Q107797800,Hugo Kasimir Nordenswan,true
i-SqQK7dWUc7zwppHradamvV,Q107797860,Fredrik Nordmann,true
i-SqQK7dWUc7zwppHradamvV,Q107797860,Fedja Nordmann,false
i-SqQK7dWUc7zwppHradamvV,Q107797860,Фредрик Леонард Нордман,false
i-Q21ZTbWmznLGQxXvyNXGvX,Q107798065,Karl Johan Agaton von Numers,true
i-Q21ZTbWmznLGQxXvyNXGvX,Q107798065,Carl Johan Agathon von Numers,false
i-8VQqnGNtyopdxzqJosYc5d,Q107860633,Karl Allan Knut Schulman,true
i-8VQqnGNtyopdxzqJosYc5d,Q107860633,Carl Allan Knut Schulman,false
i-NT9DfbhMZGzqHNjgL2hXP8,Q107860636,Georg Otto Segerstråle,true
i-7Mf1FukvWxDMPMyr22NKEd,Q107860638,Axel Oskar Achates Standertskjöld,true
i-7Mf1FukvWxDMPMyr22NKEd,Q107860638,Axel Oskar Akates Standertskjöld,false
i-5sfdpqYSfApKoQTFVJRDdT,Q107860644,Alfred Edgar Wasastjerna,true
i-34mfTvfVt9Bdb5T1DmaSyQ,Q107860656,Georg Kasimir Ladau,true
i-F5fPeiDWjze3RMUqb48JRf,Q107860689,Karl Frans Johan Schauman,true
i-KNCVkqasjV7R2ZyH3Yotmf,Q107860706,Woldemar Gustaf Silfversvan,true
i-dSiPKWsKjPbZgZMJNpR3n,Q107918040,Paul Hugo Sölfverarm,true
i-VuFXik3an1WSAwvRAZq3C7,Q107918042,Fredrik Willehad von Wendt,true
i-VuFXik3an1WSAwvRAZq3C7,Q107918042,colonel Frederik Villehard Wendt,false
i-VuFXik3an1WSAwvRAZq3C7,Q107918042,Фредрик Виллехад фон Вендт,false
,Q107918125,Hjalmar Erik Gabriel von Bonsdorff,true
,Q107918125,"Bonsdorff, Hjalmar Erik Gabriel von",false
,Q107918125,Hjalmar Erik Gabriel v. Bonsdorff,false
,Q107918125,Hjalmar von Bonsdorff,false
,Q107918125,"von Bonsdorff, Hjalmar Erik Gabriel",false
i-SiFian5B3vruST13ZFJvMQ,Q107918176,Alfred Henrik Balthasar Ehrenstolpe,true
i-SiFian5B3vruST13ZFJvMQ,Q107918176,Alfred Henrik Baltazar Ehrenstolpe,false
i-SiFian5B3vruST13ZFJvMQ,Q107918176,Alfred Henrik Baltzar Ehrenstolpe,false
i-YEt1xaoG7yy8dMtmmaDBsM,Q107918200,Berndt Adolf Grönhagen,true
i-YEt1xaoG7yy8dMtmmaDBsM,Q107918200,Адольф Гренгаген,false
i-SSc9zSnPAgfhX8h2yDhK5b,Q107918233,Fredrik Järnefelt,true
i-Tn9Nab3J9yB7jDsvGXvMxV,Q107918278,Frans Egenolf Eugen von Knorring,true
i-Tn9Nab3J9yB7jDsvGXvMxV,Q107918278,Egenolf von Knorring,false
i-Tn9Nab3J9yB7jDsvGXvMxV,Q107918278,Frans Egenolf Eugéne von Knorring,false
i-5F8eYxpSorqm3726pUDx7r,Q107968776,Fredrik Wilhelm Hisinger,true
i-8nqjfZLHyegX2pFxRfwsvf,Q107968777,Karl Emil Blåfield,true
i-9FZDduUZPKfxMMbkLVwAqa,Q107968778,Karl Anders Herman Boije af Gennäs,true
i-AYiV7HbSDVG5jNgjNsg7Z8,Q107968779,Alfred Oskar von Bonsdorff,true
i-w54hMDMQynKjwXWGH2CGz,Q107968780,Theodor Ulrik af Forselles,true
i-w54hMDMQynKjwXWGH2CGz,Q107968780,Teodor Ulrik af Forselles,false
i-w54hMDMQynKjwXWGH2CGz,Q107968780,Теодор аф Форселес,false
i-7xojrwYzrjfB1sGMS95KXK,Q107968781,Carl August Edvard Gripenberg,true
i-7xojrwYzrjfB1sGMS95KXK,Q107968781,Карл Август Эдуард Грипенберг,false
i-JqpXh8xNJT9XiVtd4V9P5F,Q107968784,Wolmar af Heurlin,true
i-JqpXh8xNJT9XiVtd4V9P5F,Q107968784,Carl Johan Wolmar af Heurlin,false
i-SoWgEmbVTmdPn2HvTMFCF,Q107968786,Gustaf Albin Wasastjerna,true
i-9BsvhCCbJoxB6QVVgThqkj,Q107968788,Karl Alexander Napoleon Tigerstedt,true
,Q107978466,Axel Gustaf Mellin,true
,Q107978466,Axel Gustav Mellin,false
i-LZXLoYezcMtCGAhcNkmmmM,Q107978468,Nikolai Adolf Reinhold Munck,true
i-QSofAA7uWWcxZqxLFXBh9g,Q107978472,Anders Georg Emil Munsterhjelm,true
i-Sqa5GC1t2uBEPmCRzkYfks,Q107978474,Julius Dominicus Pinello,true
i-Sqa5GC1t2uBEPmCRzkYfks,Q107978474,Julius Dominikus Pinello,false
i-ME6jgSLdkwbzPDF9maty1N,Q107978476,Karl Gotthard Werner von Rehausen,true
,Q107978479,Robert Severin af Björksten,true
,Q107978479,Roopertti Severi,false
i-Co9zWb9dbmqdAqR9Ai1MMM,Q107978487,Karl Gustaf Brakel,true
i-Co9zWb9dbmqdAqR9Ai1MMM,Q107978487,Carl Gustaf Brakel,false
i-2Ji5aehRfDbxVmrRpEzJLv,Q107978489,Edvard Waldemar von Christierson,true
,Q107978493,Alexander Etholén,true
i-JKVAucqD9tvQTcqDpsb4wn,Q107978496,Emil Fabian Mauritz von Kothen,true
i-ADfVS7eRk52CEC91t8k4DD,Q107994309,August von Nandelstadh,true
i-YC9dT5MWGq8kuvyWVcgdax,Q107994310,Georg Kristian Oker-Blom,true
i-YC9dT5MWGq8kuvyWVcgdax,Q107994310,Georg Christian Oker-Blom,false
i-V6a5sMYUGVR1EQbk7LuVBj,Q107994311,Hjalmar Filip Palmén,true
i-7tpmaTpqfQz64F9tV4rJwK,Q107994312,Johannes Eberhard von Schantz,true
i-L2dfSVdC9KhQSTQd28TwV2,Q107994313,Axel Gabriel Wilhelm Tawaststjerna,true
i-466ra1n3Tbh4r8eTuNGkPY,Q108003408,Fredrik Nikolai Onni Theodor von Zansen,true
i-73c2jZTBUrw8zLaqiXUvcc,Q108003411,Karl Johan Vilhelm Wadenstjerna,true
i-73c2jZTBUrw8zLaqiXUvcc,Q108003411,Carl Johan Wilhelm Wadenstjerna,false
i-73c2jZTBUrw8zLaqiXUvcc,Q108003411,Karl Johann Wilhelm Wadenstjerna,false
i-73c2jZTBUrw8zLaqiXUvcc,Q108003411,Карл-Вильгельм Карлович Ваденшерна,false
i-Kus6bVi2TaGnJ2PW3eiN7H,Q108003416,Johan Wilhelm Stjernschantz,true
i-Kus6bVi2TaGnJ2PW3eiN7H,Q108003416,Johan Wilhelm Blidberg,false
i-FxU6UzwNGq6us5QcQFzcHh,Q108003418,Karl Gustaf Spåre,true
i-FxU6UzwNGq6us5QcQFzcHh,Q108003418,Карл Густаф Спаре,false
i-F9jojaLUQpfPMBudiTYBw,Q108003420,Karl Fredrik Sebastian von Schoultz,true
i-F9jojaLUQpfPMBudiTYBw,Q108003420,Carl Fredrik Sebastian von Schoultz,false
i-KJ7UGZkiLr2SVvK6VAmww7,Q108003424,Fabian Wilhelm von Schantz,true
i-KJ7UGZkiLr2SVvK6VAmww7,Q108003424,Fabian von Schantz,false
,Q108003430,Gustaf Fredrik Rotkirch,true
,Q108029576,Paul Wilhelm Jonas Edelheim,true
,Q108029578,Johan Gustaf Wilhelm Brummer,true
,Q108029581,Viktor Emil von Bonsdorff,true
,Q108029581,Victor Emil von Bonsdorff,false
i-MFBL7XnrdB4HHfQL2ffF6i,Q108043642,Oskar Leonard af Forselles,true
i-HaR8EnfKL5psLJsjZDeZ8o,Q108043645,Johan Georg Agricola,true
,Q108043647,August Leonidas Tawast,true
,Q108043649,Otto Gerhard af Schultén,true
i-GMRQkmLRCx39JoBJgBC7j4,Q108043655,Lars Oskar Wilhelm af Heurlin,true
i-MTVnejidR78VGkqvg6x5Qp,Q108043658,Viktor Leonhard af Forselles,true
i-MTVnejidR78VGkqvg6x5Qp,Q108043658,Victor Leonard af Forselles,false
i-Ai2Vxnnt6x7heSv8ZxsABW,Q108043660,Fredrik af Forselles,true
i-Ai2Vxnnt6x7heSv8ZxsABW,Q108043660,Colonel Frederik Forselles,false
i-QkiuvQensCpwWyAWks6NUq,Q108056302,Johan Emil Furuhjelm,true
i-BEFpWcMG6eSPfMjZfo6dq4,Q108056305,Conrad Osvald Hjerta,true
i-BEFpWcMG6eSPfMjZfo6dq4,Q108056305,Konrad Osvald Hjerta,false
i-DLrya1y4fvPTxo19ycSwui,Q108056307,Gustaf Magnus Leonard Jägerskiöld,true
i-DLrya1y4fvPTxo19ycSwui,Q108056307,Густав Христофорович Эгершельд,false
i-DLrya1y4fvPTxo19ycSwui,Q108056307,"Эгершельд, Густав Христофорович",false
i-b3i8w9R8L3RFku1ZCrxgn,Q108067054,Alexander Edvard von Wendt,true
i-b3i8w9R8L3RFku1ZCrxgn,Q108067054,Александр Эдвард Вендт,false
i-LzdgEat3rhCADgx5cR1LSS,Q108067057,Johan Ulrik von Törne,true
i-LzdgEat3rhCADgx5cR1LSS,Q108067057,Йохан Ульрик фон Тёрне,false
i-S4GmUj8rHy9f5UtwUyzeuT,Q108067058,Fridolin Stjernvall,true
i-PGPnV8fzHG46P1xAtDeX6J,Q108067061,Henrik Johan Standertskjöld,true
i-PGPnV8fzHG46P1xAtDeX6J,Q108067061,"Henrikki Johannes Viirikilpi, 3.Lord of Vanantaka",false
i-PGPnV8fzHG46P1xAtDeX6J,Q108067061,Хенрик Иоганн Стандершельд,false
i-LEp8fNXd1AnZzt4ZAiZeos,Q108067063,Knut Emil von Schantz,true
i-WSyB6pTTNa91z1Kf4EmD6X,Q108067071,Henrik Thomas Adlercreutz,true
i-CHi1dmNTtAJXTkRBi7jcFv,Q108067073,Magnus Fredrik Tandefelt,true
i-CHi1dmNTtAJXTkRBi7jcFv,Q108067073,Магнус Фредрик Тандефельт,false
i-E78gPFT49CGaUAXe7cfk88,Q108067079,Karl Magnus Mikael Walleen,true
i-E78gPFT49CGaUAXe7cfk88,Q108067079,Carl Magnus Michael Walleen,false
i-GVmiogSqRJqrVWCPcrDgDe,Q108067084,Johan Gustaf Emil Segercrantz,true
i-NNUNTXzUgmd3vM5ymCgTek,Q108067086,Bror Albert von Fieandt,true
i-5eHaLb2EGdmTb7vsazDFDy,Q108082048,Adolf Vilhelm Boije af Gennäs,true
i-5eHaLb2EGdmTb7vsazDFDy,Q108082048,Adolf Vilhelm Оттович Boije af Gennäs,false
i-5eHaLb2EGdmTb7vsazDFDy,Q108082048,Адольф Оттович Бойе,false
i-5eHaLb2EGdmTb7vsazDFDy,Q108082048,"Бойе, Адольф Оттович",false
i-Hsg38DD9aZavnt2BE6R92w,Q108082107,Alexander Felix Carl Ekestubbe,true
i-Tnx7FYE9hZfG2QfvLnTU8p,Q108082117,Constantin von Fieandt,true
i-Tnx7FYE9hZfG2QfvLnTU8p,Q108082117,Konstantin von Fieandt,false
i-EhL4uM3sUHy8VUCoYi78as,Q108082124,Fredrik Wilhelm Fraser,true
i-EhL4uM3sUHy8VUCoYi78as,Q108082124,Fredrik Vilhelm Fraser,false
i-YYiFaxFNLAJM5W3icpS97q,Q108122282,Georg Nordenswan,true
i-GVT7x8Nt5F7JZsu1Dte2fk,Q108122284,Georg Fredrik Pistolekors,true
i-DXP9WxpJAbmvBWP4QoWY25,Q108122287,Maximilian von Rosenkampff,true
i-DXP9WxpJAbmvBWP4QoWY25,Q108122287,Максимилиан Карлович фон Розенкампф,false
i-8c2MfRHZBR9TdrUpFoRdqL,Q108122292,Johan Fredrik Vilhelm Standertskjöld,true
i-8c2MfRHZBR9TdrUpFoRdqL,Q108122292,Johan Fredrik Wilhelm Standertskjöld,false
i-VktczYTWMxgfGa6SKm38YK,Q108122296,Curt Gustaf Stjernvall,true
i-VktczYTWMxgfGa6SKm38YK,Q108122296,Kurt Gustaf Stjernvall,false
i-DDgKtyukp5C3sUFLMZ19u8,Q108122298,Nikolai Alexander Thesleff,true
i-DDgKtyukp5C3sUFLMZ19u8,Q108122298,Николай Александрович Теслев,false
i-3JveTGquCFAK9y99eTAdvd,Q108122302,Ernst Johan von Willebrand,true
i-3JveTGquCFAK9y99eTAdvd,Q108122302,Эрнст Йохан фон Виллебранд,false
i-Fiig8BDMNpZQK8Za9ST51D,Q108122304,Vilhelm Otto Casper David Wrede,true
i-Fiig8BDMNpZQK8Za9ST51D,Q108122304,Vilhelm Otto Casper David Wrede af Elimä,false
i-Fiig8BDMNpZQK8Za9ST51D,Q108122304,"Vilhelm Otto Casper David, Friherre Wrede af Elimä",false
i-Fiig8BDMNpZQK8Za9ST51D,Q108122304,Каспер Густав Вреде,false
i-H9suhRqqUHcPS6rkKze2ao,Q108122307,Alfons Jerôme von Haartman,true
i-H9suhRqqUHcPS6rkKze2ao,Q108122307,Alfons Jerome von Haartman,false
i-Eh11pSQN15vwedriURK4FD,Q108122309,Blechard Gustaf Jägerhorn,true
i-Eh11pSQN15vwedriURK4FD,Q108122309,Blechard Gustaf Jägerhorn af Spurila,false
i-AufWqe4gwH5wra4K3X99qW,Q108146071,Fredrik Jonas Klingstedt,true
i-EBLg4rQKzZ3b6Eg9w5vKHX,Q108146073,Johan Emil von Konow,true
i-Mv8LxUWcA6ScC4mGxxYUCF,Q109774866,Carl Alfred Uggla,true
i-Mv8LxUWcA6ScC4mGxxYUCF,Q109774866,Karl Alfred Uggla,false
i-AgcEUG25XRCYwbKjGUqhAY,Q109826711,Nikolai Thesleff,true
i-AgcEUG25XRCYwbKjGUqhAY,Q109826711,Николай Александрович Теслев,false
i-8MTQrw9VruuDfFMpCcRgfk,Q109826718,Johan Olof Reinhold von Törne,true
i-L1KJ3WtZLgoZjfPp7unfjv,Q109826726,Gustaf Georg Waldemar von Essen,true
i-L1KJ3WtZLgoZjfPp7unfjv,Q109826726,Gustaf Georg Valdemar von Essen,false
i-L1KJ3WtZLgoZjfPp7unfjv,Q109826726,Gustaf Georg Woldemar von Essen,false
,Q110322241,Theodor Bruun,true
,Q110322241,Teodor Bruun,false
,Q110322241,Theodor Bruun Jr.,false
,Q110322241,Theodor Bruun nuorempi,false
,Q110322241,Федор Федорович Брун,false
i-WDz4vEw2eWZxfr4fnr3ev8,Q110322261,Walter Werner Axel von Troil,true
i-E5oLMwDAgUiAxgDEhx1LcY,Q110322268,Johan Osvald Wasastjerna,true
i-E5oLMwDAgUiAxgDEhx1LcY,Q110322268,Johan Oswald Wasastjerna,false
i-E5oLMwDAgUiAxgDEhx1LcY,Q110322268,Johannes Osvald Wasastjerna,false
i-7RZX2rBfyVw8kirWSuwLb2,Q110322284,Gustaf Karl Kullervo von Schoultz,true
i-7RZX2rBfyVw8kirWSuwLb2,Q110322284,Карл Густав фон Шульц,false
i-Jb1piYueDy1c7zSurU9JhS,Q110322285,Carl August Reinhold Lars Armfelt,true
i-Jb1piYueDy1c7zSurU9JhS,Q110322285,"Count Kaarle-Augusti 'Käsipuoli', Armfeldt, lord of Viurila manor",false
,Q110322286,Alexander von Collan,true
,Q110322639,Johan Reinhold Taube nuorempi,true
,Q110322639,Johan Reinhold Taube,false
,Q110322641,Karl Johan Robert Standertskjöld,true
,Q110322642,Theodor Frithiof Blåfield,true
,Q110322642,Teodor Fritiof Blåfield,false
,Q110322642,Teodor Fritjof Blåfjeld,false
i-NcxEYLNAvK4g34toLZ9Xmy,Q110322644,Hjalmar Fridolf Samuel von Troil,true
,Q110437866,Jost Joachim Pipping,true
i-CRi4mjW1YHACfcQN5mhvhT,Q11289035,Julius af Lindfors,true
i-CRi4mjW1YHACfcQN5mhvhT,Q11289035,Jacob Julius af Lindfors,false
i-CRi4mjW1YHACfcQN5mhvhT,Q11289035,Jakob Julius Lindfors,false
i-CRi4mjW1YHACfcQN5mhvhT,Q11289035,Jakob Julius af Lindfors,false
,Q113394084,Matti Pikkarainen,true
,Q113394084,Matti Aaponpoika Pikkarainen,false
,Q113394084,Matti Abrahaminpoika Pikkarainen,false
,Q11849787,Adolf Edvard Björkenheim,true
,Q11849787,"Edvard Björkenheim, lord of Orisperi manor",false
,Q11849791,Adolf Fredrik Rosendal,true
,Q11849791,Adolphus Fredricus Rosendal,false
i-LuXf1BCe2pSWk9pv4PMhNL,Q11850401,Akseli Listo,true
i-LuXf1BCe2pSWk9pv4PMhNL,Q11850401,A. A. Listo,false
i-LuXf1BCe2pSWk9pv4PMhNL,Q11850401,Akseli Lilius,false
i-LuXf1BCe2pSWk9pv4PMhNL,Q11850401,Axel August Lilius,false
i-LuXf1BCe2pSWk9pv4PMhNL,Q11850401,Axel August Listo,false
i-LuXf1BCe2pSWk9pv4PMhNL,Q11850401,اكسيلى ليستو,false
i-MsAZiKUoJpJxkiXUKdN7nN,Q11850593,Albert Luoma,true
i-MsAZiKUoJpJxkiXUKdN7nN,Q11850593,البيرت لوما,false
i-C7gacFwYKBuChyxT82r3YD,Q11850599,Albert Oskar Snellman,true
i-Q1N8PN7b15c7kKuCCwqBkf,Q11850636,Albrecht Fredrik Richard de la Chapelle,true
i-Q1N8PN7b15c7kKuCCwqBkf,Q11850636,Albrecht Fredrik Rickhard de la Chapelle,false
i-Q1N8PN7b15c7kKuCCwqBkf,Q11850636,Albrekt Fredrik Richard de la Chapelle,false
i-QsddKiAiTQrxhHXVtrHq6U,Q11850688,Aleksanteri Tuloisela,true
,Q11850768,Alexander Ferdinand Borenius,true
,Q11850768,Aleksander Ferdinand Borenius,false
i-PNuNCbEDkNbdhUFXgRbJsz,Q11850785,Alexander von Daehn,true
i-PNuNCbEDkNbdhUFXgRbJsz,Q11850785,Alexander Leonard von Daehn,false
i-PNuNCbEDkNbdhUFXgRbJsz,Q11850785,Александр Леонард фон Ден,false
i-Uj41pyUbRiSWZy1yUqFnWq,Q11850796,Alexis von Kræmer,true
i-Uj41pyUbRiSWZy1yUqFnWq,Q11850796,Alexis Carl Oskar Fredrik von Kraemer,false
i-Uj41pyUbRiSWZy1yUqFnWq,Q11850796,Alexis Karl Oskar Fredrik von Kraemer,false
i-Uj41pyUbRiSWZy1yUqFnWq,Q11850796,Alexis Karl Oskar Fredrik von Kræmer,false
i-Uj41pyUbRiSWZy1yUqFnWq,Q11850796,Alexis von Kraemer,false
i-Uj41pyUbRiSWZy1yUqFnWq,Q11850796,Алексис Карл Оскар Фредерик фон Кремер,false
i-AeYQdyFLwTn8ciBYDRNroB,Q11850819,Alfred Brynolf Roos,true
i-AeYQdyFLwTn8ciBYDRNroB,Q11850819,A. B. Roos,false
i-W8Db684k5G37wqhA7J42ay,Q11851311,Anders Henrik Snellman,true
i-W8Db684k5G37wqhA7J42ay,Q11851311,A. H. Snellman,false
i-W8Db684k5G37wqhA7J42ay,Q11851311,Anders Snellman,false
i-2M9Q96JhxJvPjW2FZPFTCY,Q11851328,Anders Svedberg,true
i-CM2N1ripkWqmSaCMrmMPMn,Q11851990,Anton Lilius,true
i-QmDvF6akeQRHNrBxFgwyU3,Q11852102,Antti Juhana Mustonen,true
i-QmDvF6akeQRHNrBxFgwyU3,Q11852102,Anders Johan Mustonen,false
i-QmDvF6akeQRHNrBxFgwyU3,Q11852102,Antti Mustonen,false
,Q11852170,Antti Mikkola,true
,Q11852170,Anders Vilhelm Mikkola,false
,Q11852170,Antti Vilho Mikkola,false
,Q11852170,Антти Миккола,false
,Q11852170,انتى ميكولا,false
i-WCzaY3RxHpZPCCrEhQE6FZ,Q11852260,Antti Tuomikoski,true
i-WCzaY3RxHpZPCCrEhQE6FZ,Q11852260,Anders Tuomikoski,false
i-WCzaY3RxHpZPCCrEhQE6FZ,Q11852260,انتى توميكوسكى,false
i-F9qTUwqs1ymrnF4gMnMsBr,Q11852778,Arthur Sommer,true
i-F9qTUwqs1ymrnF4gMnMsBr,Q11852778,Артур Соммер,false
i-G84CpMDMjw6dbrVWopd4X7,Q11852900,Artur Hammarström,true
i-G84CpMDMjw6dbrVWopd4X7,Q11852900,Herman Artur Hammarström,false
i-761jFp8QFs1K22nsTyPrT4,Q11853353,August Fellman,true
i-761jFp8QFs1K22nsTyPrT4,Q11853353,August Abraham Fellman,false
i-GAtn7bERdoirMx4xRthNqz,Q11853366,August Magnus Gustaf Armfelt,true
i-GAtn7bERdoirMx4xRthNqz,Q11853366,August Armfelt,false
i-GAtn7bERdoirMx4xRthNqz,Q11853366,"Count Aukusti 'Käsipuoli', Armfeldt, lord of Viurila manor",false
,Q11853369,August Mäkipeska,true
,Q11853369,August Makipeska,false
i-32w487iUhzdyQvB8GvE88D,Q11853708,Axel Fredrik Tigerstedt,true
i-32w487iUhzdyQvB8GvE88D,Q11853708,A. F. Tigerstedt,false
i-32w487iUhzdyQvB8GvE88D,Q11853708,Аксель Фредрик Тигерстедт,false
,Q11853711,Axel Gustaf Mellin,true
,Q11853711,Аксель Густав Меллин,false
,Q11853711,"Меллин, Аксель Густав",false
i-YWG2zoJCnSjSfHuEoabeBo,Q11853724,Axel Spoof,true
i-YWG2zoJCnSjSfHuEoabeBo,Q11853724,Axel Reinhold Spoof,false
i-2QuMhjdBvRwN4UjQH2UEkH,Q11853728,Axel Wilhelm Wahren,true
i-2QuMhjdBvRwN4UjQH2UEkH,Q11853728,A.W. Wahren,false
i-6CvfviQxrE8gzQpx2tTXw9,Q11854130,Berndt Adolf Carl Gregori Aminoff,true
i-6CvfviQxrE8gzQpx2tTXw9,Q11854130,Bernd Adolf Carl Gregori,false
i-6CvfviQxrE8gzQpx2tTXw9,Q11854130,Bernd Adolf Carl Gregori Aminoff,false
i-6CvfviQxrE8gzQpx2tTXw9,Q11854130,"Аминофф, Берндт Адольф",false
i-6CvfviQxrE8gzQpx2tTXw9,Q11854130,Берндт Адольф Карл Грегори Аминофф,false
i-DxNP7TqQrEfxpsG7AMg3V2,Q11854141,Boris Nordmann,true
i-DxNP7TqQrEfxpsG7AMg3V2,Q11854141,Bernhard,false
i-DxNP7TqQrEfxpsG7AMg3V2,Q11854141,Bernhard Nordmann,false
